Column1,Uttarakhand,HP,J&K,Chandigarh,Chhattisgarh,Gujarat,MP,Maharashtra,Goa,DNH,Andhra Pradesh,Telangana,Karnataka,Kerala,Tamil Nadu,Pondy,Bihar,Jharkhand,Odisha,West Bengal,Sikkim,Arunachal Pradesh,Assam,Manipur,Meghalaya,Mizoram,Nagaland,Tripura,State,Usage
20-10-2019 00:00,39.1,30.7,43.8,4.6,77.8,273.3,236.9,441.2,10.1,17.9,156,201.5,220.5,70.2,238.5,5.7,80.7,24.9,67.8,111.2,1.9,2.2,20.5,2.7,5.9,1.3,2.1,3.8,Haryana,127.7
20-10-2019 00:00,39.1,30.7,43.8,4.6,77.8,273.3,236.9,441.2,10.1,17.9,156,201.5,220.5,70.2,238.5,5.7,80.7,24.9,67.8,111.2,1.9,2.2,20.5,2.7,5.9,1.3,2.1,3.8,Rajasthan,233.3
20-10-2019 00:00,39.1,30.7,43.8,4.6,77.8,273.3,236.9,441.2,10.1,17.9,156,201.5,220.5,70.2,238.5,5.7,80.7,24.9,67.8,111.2,1.9,2.2,20.5,2.7,5.9,1.3,2.1,3.8,Delhi,75.4
20-10-2019 00:00,39.1,30.7,43.8,4.6,77.8,273.3,236.9,441.2,10.1,17.9,156,201.5,220.5,70.2,238.5,5.7,80.7,24.9,67.8,111.2,1.9,2.2,20.5,2.7,5.9,1.3,2.1,3.8,UP,284
21-10-2019 00:00,39.8,31.1,42.2,4.7,78.8,309.7,214.5,438.8,10,18.2,153.7,200.8,227.3,70.1,227.2,5.2,77.1,25.4,65.6,113.8,1.9,2.3,20.9,3.2,6.1,1.6,2.2,3.7,Punjab,112
21-10-2019 00:00,39.8,31.1,42.2,4.7,78.8,309.7,214.5,438.8,10,18.2,153.7,200.8,227.3,70.1,227.2,5.2,77.1,25.4,65.6,113.8,1.9,2.3,20.9,3.2,6.1,1.6,2.2,3.7,Haryana,125.3
21-10-2019 00:00,39.8,31.1,42.2,4.7,78.8,309.7,214.5,438.8,10,18.2,153.7,200.8,227.3,70.1,227.2,5.2,77.1,25.4,65.6,113.8,1.9,2.3,20.9,3.2,6.1,1.6,2.2,3.7,Rajasthan,225.9
21-10-2019 00:00,39.8,31.1,42.2,4.7,78.8,309.7,214.5,438.8,10,18.2,153.7,200.8,227.3,70.1,227.2,5.2,77.1,25.4,65.6,113.8,1.9,2.3,20.9,3.2,6.1,1.6,2.2,3.7,Delhi,76.4
21-10-2019 00:00,39.8,31.1,42.2,4.7,78.8,309.7,214.5,438.8,10,18.2,153.7,200.8,227.3,70.1,227.2,5.2,77.1,25.4,65.6,113.8,1.9,2.3,20.9,3.2,6.1,1.6,2.2,3.7,UP,253.9
22-10-2019 00:00,39.1,31.1,49.6,4.6,79.3,322.9,225,431.4,9.5,18,167.5,209.8,233,71.4,246.6,5.4,74.2,25.2,67.9,115,2,2.2,22,2.8,6,1.6,2.3,3.6,Punjab,111.6
22-10-2019 00:00,39.1,31.1,49.6,4.6,79.3,322.9,225,431.4,9.5,18,167.5,209.8,233,71.4,246.6,5.4,74.2,25.2,67.9,115,2,2.2,22,2.8,6,1.6,2.3,3.6,Haryana,125.3
22-10-2019 00:00,39.1,31.1,49.6,4.6,79.3,322.9,225,431.4,9.5,18,167.5,209.8,233,71.4,246.6,5.4,74.2,25.2,67.9,115,2,2.2,22,2.8,6,1.6,2.3,3.6,Rajasthan,228.1
22-10-2019 00:00,39.1,31.1,49.6,4.6,79.3,322.9,225,431.4,9.5,18,167.5,209.8,233,71.4,246.6,5.4,74.2,25.2,67.9,115,2,2.2,22,2.8,6,1.6,2.3,3.6,Delhi,77.3
22-10-2019 00:00,39.1,31.1,49.6,4.6,79.3,322.9,225,431.4,9.5,18,167.5,209.8,233,71.4,246.6,5.4,74.2,25.2,67.9,115,2,2.2,22,2.8,6,1.6,2.3,3.6,UP,260.9
23-10-2019 00:00,39.6,31.3,49.9,4.3,72.5,322.1,230.2,431.8,9.3,18.1,169.5,209.8,228.3,72.3,262.1,6.1,73,24.3,68.4,116,1.2,2.2,22.6,2.6,6.1,1.6,2.3,3.5,Punjab,110.4
23-10-2019 00:00,39.6,31.3,49.9,4.3,72.5,322.1,230.2,431.8,9.3,18.1,169.5,209.8,228.3,72.3,262.1,6.1,73,24.3,68.4,116,1.2,2.2,22.6,2.6,6.1,1.6,2.3,3.5,Haryana,126.1
23-10-2019 00:00,39.6,31.3,49.9,4.3,72.5,322.1,230.2,431.8,9.3,18.1,169.5,209.8,228.3,72.3,262.1,6.1,73,24.3,68.4,116,1.2,2.2,22.6,2.6,6.1,1.6,2.3,3.5,Rajasthan,230.2
23-10-2019 00:00,39.6,31.3,49.9,4.3,72.5,322.1,230.2,431.8,9.3,18.1,169.5,209.8,228.3,72.3,262.1,6.1,73,24.3,68.4,116,1.2,2.2,22.6,2.6,6.1,1.6,2.3,3.5,Delhi,73.3
23-10-2019 00:00,39.6,31.3,49.9,4.3,72.5,322.1,230.2,431.8,9.3,18.1,169.5,209.8,228.3,72.3,262.1,6.1,73,24.3,68.4,116,1.2,2.2,22.6,2.6,6.1,1.6,2.3,3.5,UP,279.8
24-10-2019 00:00,36.7,28.7,50,3.9,78.7,313.5,229.3,426.8,8.7,18.1,170.2,208.6,192.3,67.8,246.7,6,75,24,68.4,107.4,1.6,2.2,22.7,2.6,6.1,1.6,2.2,3.4,Punjab,104.6
24-10-2019 00:00,36.7,28.7,50,3.9,78.7,313.5,229.3,426.8,8.7,18.1,170.2,208.6,192.3,67.8,246.7,6,75,24,68.4,107.4,1.6,2.2,22.7,2.6,6.1,1.6,2.2,3.4,Haryana,115.6
24-10-2019 00:00,36.7,28.7,50,3.9,78.7,313.5,229.3,426.8,8.7,18.1,170.2,208.6,192.3,67.8,246.7,6,75,24,68.4,107.4,1.6,2.2,22.7,2.6,6.1,1.6,2.2,3.4,Rajasthan,228.2
24-10-2019 00:00,36.7,28.7,50,3.9,78.7,313.5,229.3,426.8,8.7,18.1,170.2,208.6,192.3,67.8,246.7,6,75,24,68.4,107.4,1.6,2.2,22.7,2.6,6.1,1.6,2.2,3.4,Delhi,71.7
24-10-2019 00:00,36.7,28.7,50,3.9,78.7,313.5,229.3,426.8,8.7,18.1,170.2,208.6,192.3,67.8,246.7,6,75,24,68.4,107.4,1.6,2.2,22.7,2.6,6.1,1.6,2.2,3.4,UP,271.3
25-10-2019 00:00,39.9,29.1,42.9,6,92.7,270.6,195.4,379,10.3,18.5,186,196.4,154.5,55,306.7,8.5,110.7,24.5,94.1,164.8,0.8,2.2,33.9,2.4,5.2,1.7,2.4,5.5,Punjab,256.1
25-10-2019 00:00,39.9,29.1,42.9,6,92.7,270.6,195.4,379,10.3,18.5,186,196.4,154.5,55,306.7,8.5,110.7,24.5,94.1,164.8,0.8,2.2,33.9,2.4,5.2,1.7,2.4,5.5,Haryana,206.9
25-10-2019 00:00,39.9,29.1,42.9,6,92.7,270.6,195.4,379,10.3,18.5,186,196.4,154.5,55,306.7,8.5,110.7,24.5,94.1,164.8,0.8,2.2,33.9,2.4,5.2,1.7,2.4,5.5,Rajasthan,211.5
25-10-2019 00:00,39.9,29.1,42.9,6,92.7,270.6,195.4,379,10.3,18.5,186,196.4,154.5,55,306.7,8.5,110.7,24.5,94.1,164.8,0.8,2.2,33.9,2.4,5.2,1.7,2.4,5.5,Delhi,115.5
25-10-2019 00:00,39.9,29.1,42.9,6,92.7,270.6,195.4,379,10.3,18.5,186,196.4,154.5,55,306.7,8.5,110.7,24.5,94.1,164.8,0.8,2.2,33.9,2.4,5.2,1.7,2.4,5.5,UP,449.7
26-10-2019 00:00,41.4,29.6,38.7,6.3,87.9,292.7,186.9,396.2,10.5,18.9,183.4,191.9,160.5,58.6,312.4,8.6,96.5,22.9,91.3,150.5,0.8,2.2,32.6,2.4,5.1,1.8,2.4,4.7,Punjab,229.1
26-10-2019 00:00,41.4,29.6,38.7,6.3,87.9,292.7,186.9,396.2,10.5,18.9,183.4,191.9,160.5,58.6,312.4,8.6,96.5,22.9,91.3,150.5,0.8,2.2,32.6,2.4,5.1,1.8,2.4,4.7,Haryana,204.7
26-10-2019 00:00,41.4,29.6,38.7,6.3,87.9,292.7,186.9,396.2,10.5,18.9,183.4,191.9,160.5,58.6,312.4,8.6,96.5,22.9,91.3,150.5,0.8,2.2,32.6,2.4,5.1,1.8,2.4,4.7,Rajasthan,214.5
26-10-2019 00:00,41.4,29.6,38.7,6.3,87.9,292.7,186.9,396.2,10.5,18.9,183.4,191.9,160.5,58.6,312.4,8.6,96.5,22.9,91.3,150.5,0.8,2.2,32.6,2.4,5.1,1.8,2.4,4.7,Delhi,117.8
26-10-2019 00:00,41.4,29.6,38.7,6.3,87.9,292.7,186.9,396.2,10.5,18.9,183.4,191.9,160.5,58.6,312.4,8.6,96.5,22.9,91.3,150.5,0.8,2.2,32.6,2.4,5.1,1.8,2.4,4.7,UP,420.6
27-10-2019 00:00,42.3,29.4,35.7,6,80.5,293.4,169.4,399.4,10.5,18.5,183.6,200.8,161.3,59.4,306.8,8.1,99.9,23.2,93.9,152.2,0.7,2.1,33.4,2.5,5.5,1.7,2.2,5.4,Punjab,233.8
27-10-2019 00:00,42.3,29.4,35.7,6,80.5,293.4,169.4,399.4,10.5,18.5,183.6,200.8,161.3,59.4,306.8,8.1,99.9,23.2,93.9,152.2,0.7,2.1,33.4,2.5,5.5,1.7,2.2,5.4,Haryana,192.2
27-10-2019 00:00,42.3,29.4,35.7,6,80.5,293.4,169.4,399.4,10.5,18.5,183.6,200.8,161.3,59.4,306.8,8.1,99.9,23.2,93.9,152.2,0.7,2.1,33.4,2.5,5.5,1.7,2.2,5.4,Rajasthan,207.5
27-10-2019 00:00,42.3,29.4,35.7,6,80.5,293.4,169.4,399.4,10.5,18.5,183.6,200.8,161.3,59.4,306.8,8.1,99.9,23.2,93.9,152.2,0.7,2.1,33.4,2.5,5.5,1.7,2.2,5.4,Delhi,113.9
27-10-2019 00:00,42.3,29.4,35.7,6,80.5,293.4,169.4,399.4,10.5,18.5,183.6,200.8,161.3,59.4,306.8,8.1,99.9,23.2,93.9,152.2,0.7,2.1,33.4,2.5,5.5,1.7,2.2,5.4,UP,393
28-10-2019 00:00,33.8,22.8,40.3,5.2,80.3,231.5,140.7,344.5,10.5,14.9,184.7,190.6,149.9,58.1,286,7.3,104.7,24.5,96.6,138.2,0.5,2.2,30.3,2.5,5.6,1.6,2.3,4.7,Punjab,220.4
28-10-2019 00:00,33.8,22.8,40.3,5.2,80.3,231.5,140.7,344.5,10.5,14.9,184.7,190.6,149.9,58.1,286,7.3,104.7,24.5,96.6,138.2,0.5,2.2,30.3,2.5,5.6,1.6,2.3,4.7,Haryana,170.6
28-10-2019 00:00,33.8,22.8,40.3,5.2,80.3,231.5,140.7,344.5,10.5,14.9,184.7,190.6,149.9,58.1,286,7.3,104.7,24.5,96.6,138.2,0.5,2.2,30.3,2.5,5.6,1.6,2.3,4.7,Rajasthan,171
28-10-2019 00:00,33.8,22.8,40.3,5.2,80.3,231.5,140.7,344.5,10.5,14.9,184.7,190.6,149.9,58.1,286,7.3,104.7,24.5,96.6,138.2,0.5,2.2,30.3,2.5,5.6,1.6,2.3,4.7,Delhi,98.7
28-10-2019 00:00,33.8,22.8,40.3,5.2,80.3,231.5,140.7,344.5,10.5,14.9,184.7,190.6,149.9,58.1,286,7.3,104.7,24.5,96.6,138.2,0.5,2.2,30.3,2.5,5.6,1.6,2.3,4.7,UP,379.2
29-10-2019 00:00,36.1,26.6,38.5,5.6,88.3,258.5,149.7,378.1,11.3,16.2,183.3,213.1,164.2,62.5,301.6,7,108.1,25.2,103.9,157.1,0.8,2,33.2,2.4,5.5,1.3,2.2,4.5,Punjab,226.5
29-10-2019 00:00,36.1,26.6,38.5,5.6,88.3,258.5,149.7,378.1,11.3,16.2,183.3,213.1,164.2,62.5,301.6,7,108.1,25.2,103.9,157.1,0.8,2,33.2,2.4,5.5,1.3,2.2,4.5,Haryana,177.7
29-10-2019 00:00,36.1,26.6,38.5,5.6,88.3,258.5,149.7,378.1,11.3,16.2,183.3,213.1,164.2,62.5,301.6,7,108.1,25.2,103.9,157.1,0.8,2,33.2,2.4,5.5,1.3,2.2,4.5,Rajasthan,156
29-10-2019 00:00,36.1,26.6,38.5,5.6,88.3,258.5,149.7,378.1,11.3,16.2,183.3,213.1,164.2,62.5,301.6,7,108.1,25.2,103.9,157.1,0.8,2,33.2,2.4,5.5,1.3,2.2,4.5,Delhi,107.7
29-10-2019 00:00,36.1,26.6,38.5,5.6,88.3,258.5,149.7,378.1,11.3,16.2,183.3,213.1,164.2,62.5,301.6,7,108.1,25.2,103.9,157.1,0.8,2,33.2,2.4,5.5,1.3,2.2,4.5,UP,377.1
30-10-2019 00:00,37.5,29.6,33.5,5,97.4,281.8,164.8,399.9,11.7,18.2,174,218.9,158.1,63.8,272.1,6.9,107.8,24.4,104.5,151,0.9,2,35.2,2.3,5.5,1.4,2.2,4.8,Punjab,176.1
30-10-2019 00:00,37.5,29.6,33.5,5,97.4,281.8,164.8,399.9,11.7,18.2,174,218.9,158.1,63.8,272.1,6.9,107.8,24.4,104.5,151,0.9,2,35.2,2.3,5.5,1.4,2.2,4.8,Haryana,150.9
30-10-2019 00:00,37.5,29.6,33.5,5,97.4,281.8,164.8,399.9,11.7,18.2,174,218.9,158.1,63.8,272.1,6.9,107.8,24.4,104.5,151,0.9,2,35.2,2.3,5.5,1.4,2.2,4.8,Rajasthan,147.3
30-10-2019 00:00,37.5,29.6,33.5,5,97.4,281.8,164.8,399.9,11.7,18.2,174,218.9,158.1,63.8,272.1,6.9,107.8,24.4,104.5,151,0.9,2,35.2,2.3,5.5,1.4,2.2,4.8,Delhi,99.2
30-10-2019 00:00,37.5,29.6,33.5,5,97.4,281.8,164.8,399.9,11.7,18.2,174,218.9,158.1,63.8,272.1,6.9,107.8,24.4,104.5,151,0.9,2,35.2,2.3,5.5,1.4,2.2,4.8,UP,370.6
31-10-2019 00:00,30,34,38.8,3.6,96,282.4,169.2,399.2,11.7,18.4,164.1,217,142.7,60,260.2,6.5,104.9,21.8,89.8,144.9,0.6,2.3,33.3,2.3,5.3,1.7,2.2,4.5,Punjab,124.2
31-10-2019 00:00,30,34,38.8,3.6,96,282.4,169.2,399.2,11.7,18.4,164.1,217,142.7,60,260.2,6.5,104.9,21.8,89.8,144.9,0.6,2.3,33.3,2.3,5.3,1.7,2.2,4.5,Haryana,125.4
31-10-2019 00:00,30,34,38.8,3.6,96,282.4,169.2,399.2,11.7,18.4,164.1,217,142.7,60,260.2,6.5,104.9,21.8,89.8,144.9,0.6,2.3,33.3,2.3,5.3,1.7,2.2,4.5,Rajasthan,163
31-10-2019 00:00,30,34,38.8,3.6,96,282.4,169.2,399.2,11.7,18.4,164.1,217,142.7,60,260.2,6.5,104.9,21.8,89.8,144.9,0.6,2.3,33.3,2.3,5.3,1.7,2.2,4.5,Delhi,89.1
31-10-2019 00:00,30,34,38.8,3.6,96,282.4,169.2,399.2,11.7,18.4,164.1,217,142.7,60,260.2,6.5,104.9,21.8,89.8,144.9,0.6,2.3,33.3,2.3,5.3,1.7,2.2,4.5,UP,353.2
01-11-2019 00:00,20.1,12.1,40.7,2.4,78.2,249.5,177.2,392.2,7.1,2.2,154.9,167.8,198.4,67.9,228.2,4.5,82.8,22.7,72.8,130.3,0.9,1.5,19.2,2.1,3.9,1.5,2.3,3.1,Punjab,78.2
01-11-2019 00:00,20.1,12.1,40.7,2.4,78.2,249.5,177.2,392.2,7.1,2.2,154.9,167.8,198.4,67.9,228.2,4.5,82.8,22.7,72.8,130.3,0.9,1.5,19.2,2.1,3.9,1.5,2.3,3.1,Haryana,79.7
01-11-2019 00:00,20.1,12.1,40.7,2.4,78.2,249.5,177.2,392.2,7.1,2.2,154.9,167.8,198.4,67.9,228.2,4.5,82.8,22.7,72.8,130.3,0.9,1.5,19.2,2.1,3.9,1.5,2.3,3.1,Rajasthan,159.5
01-11-2019 00:00,20.1,12.1,40.7,2.4,78.2,249.5,177.2,392.2,7.1,2.2,154.9,167.8,198.4,67.9,228.2,4.5,82.8,22.7,72.8,130.3,0.9,1.5,19.2,2.1,3.9,1.5,2.3,3.1,Delhi,52.4
01-11-2019 00:00,20.1,12.1,40.7,2.4,78.2,249.5,177.2,392.2,7.1,2.2,154.9,167.8,198.4,67.9,228.2,4.5,82.8,22.7,72.8,130.3,0.9,1.5,19.2,2.1,3.9,1.5,2.3,3.1,UP,271
02-11-2019 00:00,21.3,13.1,40.4,2.6,78.3,260.7,179.9,391.7,7.7,2.4,158.7,164.6,206.6,70.8,239.1,4.7,88.8,24.8,74.8,143.3,1.2,1.6,21.7,2,4.2,1.6,2.3,4,Punjab,82
02-11-2019 00:00,21.3,13.1,40.4,2.6,78.3,260.7,179.9,391.7,7.7,2.4,158.7,164.6,206.6,70.8,239.1,4.7,88.8,24.8,74.8,143.3,1.2,1.6,21.7,2,4.2,1.6,2.3,4,Haryana,83.4
02-11-2019 00:00,21.3,13.1,40.4,2.6,78.3,260.7,179.9,391.7,7.7,2.4,158.7,164.6,206.6,70.8,239.1,4.7,88.8,24.8,74.8,143.3,1.2,1.6,21.7,2,4.2,1.6,2.3,4,Rajasthan,162.7
02-11-2019 00:00,21.3,13.1,40.4,2.6,78.3,260.7,179.9,391.7,7.7,2.4,158.7,164.6,206.6,70.8,239.1,4.7,88.8,24.8,74.8,143.3,1.2,1.6,21.7,2,4.2,1.6,2.3,4,Delhi,56.4
02-11-2019 00:00,21.3,13.1,40.4,2.6,78.3,260.7,179.9,391.7,7.7,2.4,158.7,164.6,206.6,70.8,239.1,4.7,88.8,24.8,74.8,143.3,1.2,1.6,21.7,2,4.2,1.6,2.3,4,UP,282.3
03-11-2019 00:00,21.1,12.8,43.2,2.7,78.9,263.5,180.8,392.2,7.7,2.4,160.9,167.4,208.4,70.8,243.8,4.8,91.6,23.5,78.5,151.4,1.2,1.7,21.3,2.4,4.2,1.7,2.2,4.3,Punjab,88.1
03-11-2019 00:00,21.1,12.8,43.2,2.7,78.9,263.5,180.8,392.2,7.7,2.4,160.9,167.4,208.4,70.8,243.8,4.8,91.6,23.5,78.5,151.4,1.2,1.7,21.3,2.4,4.2,1.7,2.2,4.3,Haryana,88.5
03-11-2019 00:00,21.1,12.8,43.2,2.7,78.9,263.5,180.8,392.2,7.7,2.4,160.9,167.4,208.4,70.8,243.8,4.8,91.6,23.5,78.5,151.4,1.2,1.7,21.3,2.4,4.2,1.7,2.2,4.3,Rajasthan,168.6
03-11-2019 00:00,21.1,12.8,43.2,2.7,78.9,263.5,180.8,392.2,7.7,2.4,160.9,167.4,208.4,70.8,243.8,4.8,91.6,23.5,78.5,151.4,1.2,1.7,21.3,2.4,4.2,1.7,2.2,4.3,Delhi,60.8
03-11-2019 00:00,21.1,12.8,43.2,2.7,78.9,263.5,180.8,392.2,7.7,2.4,160.9,167.4,208.4,70.8,243.8,4.8,91.6,23.5,78.5,151.4,1.2,1.7,21.3,2.4,4.2,1.7,2.2,4.3,UP,290
04-11-2019 00:00,22.1,13.3,40.7,2.9,77.5,261.7,180.7,395,7.9,2.4,163,159.7,217,70.6,248.2,4.9,70.3,21.8,77.8,137.6,1.3,1.2,16.4,1.9,3.6,1.3,1.7,3.4,Punjab,84.5
04-11-2019 00:00,22.1,13.3,40.7,2.9,77.5,261.7,180.7,395,7.9,2.4,163,159.7,217,70.6,248.2,4.9,70.3,21.8,77.8,137.6,1.3,1.2,16.4,1.9,3.6,1.3,1.7,3.4,Haryana,91.5
04-11-2019 00:00,22.1,13.3,40.7,2.9,77.5,261.7,180.7,395,7.9,2.4,163,159.7,217,70.6,248.2,4.9,70.3,21.8,77.8,137.6,1.3,1.2,16.4,1.9,3.6,1.3,1.7,3.4,Rajasthan,170.4
04-11-2019 00:00,22.1,13.3,40.7,2.9,77.5,261.7,180.7,395,7.9,2.4,163,159.7,217,70.6,248.2,4.9,70.3,21.8,77.8,137.6,1.3,1.2,16.4,1.9,3.6,1.3,1.7,3.4,Delhi,62.8
04-11-2019 00:00,22.1,13.3,40.7,2.9,77.5,261.7,180.7,395,7.9,2.4,163,159.7,217,70.6,248.2,4.9,70.3,21.8,77.8,137.6,1.3,1.2,16.4,1.9,3.6,1.3,1.7,3.4,UP,289
05-11-2019 00:00,22.5,14,42.9,3,78.3,264.5,182.2,402.2,8.2,2.5,165,157.8,219.8,69.5,252.5,5.1,82.7,23.5,76.2,127.2,1.2,1.3,15.9,1.8,3.7,1.6,1.9,3.2,Punjab,85.4
05-11-2019 00:00,22.5,14,42.9,3,78.3,264.5,182.2,402.2,8.2,2.5,165,157.8,219.8,69.5,252.5,5.1,82.7,23.5,76.2,127.2,1.2,1.3,15.9,1.8,3.7,1.6,1.9,3.2,Haryana,91.8
05-11-2019 00:00,22.5,14,42.9,3,78.3,264.5,182.2,402.2,8.2,2.5,165,157.8,219.8,69.5,252.5,5.1,82.7,23.5,76.2,127.2,1.2,1.3,15.9,1.8,3.7,1.6,1.9,3.2,Rajasthan,169.7
05-11-2019 00:00,22.5,14,42.9,3,78.3,264.5,182.2,402.2,8.2,2.5,165,157.8,219.8,69.5,252.5,5.1,82.7,23.5,76.2,127.2,1.2,1.3,15.9,1.8,3.7,1.6,1.9,3.2,Delhi,63
05-11-2019 00:00,22.5,14,42.9,3,78.3,264.5,182.2,402.2,8.2,2.5,165,157.8,219.8,69.5,252.5,5.1,82.7,23.5,76.2,127.2,1.2,1.3,15.9,1.8,3.7,1.6,1.9,3.2,UP,293.3
06-11-2019 00:00,22.9,14.1,39.7,2.9,83.4,269,188.7,401.9,8.1,2.6,166.6,157.7,219,71,254.9,5.2,82.9,24.6,77.9,130.9,1.2,1.4,15.2,1.9,3.6,1.6,2,3.2,Punjab,83.3
06-11-2019 00:00,22.9,14.1,39.7,2.9,83.4,269,188.7,401.9,8.1,2.6,166.6,157.7,219,71,254.9,5.2,82.9,24.6,77.9,130.9,1.2,1.4,15.2,1.9,3.6,1.6,2,3.2,Haryana,89.2
06-11-2019 00:00,22.9,14.1,39.7,2.9,83.4,269,188.7,401.9,8.1,2.6,166.6,157.7,219,71,254.9,5.2,82.9,24.6,77.9,130.9,1.2,1.4,15.2,1.9,3.6,1.6,2,3.2,Rajasthan,169.2
06-11-2019 00:00,22.9,14.1,39.7,2.9,83.4,269,188.7,401.9,8.1,2.6,166.6,157.7,219,71,254.9,5.2,82.9,24.6,77.9,130.9,1.2,1.4,15.2,1.9,3.6,1.6,2,3.2,Delhi,65.2
06-11-2019 00:00,22.9,14.1,39.7,2.9,83.4,269,188.7,401.9,8.1,2.6,166.6,157.7,219,71,254.9,5.2,82.9,24.6,77.9,130.9,1.2,1.4,15.2,1.9,3.6,1.6,2,3.2,UP,290
08-11-2019 00:00,21.6,11.8,42.4,2.6,79.5,263.7,182.1,400.2,8.1,2.7,171,152.7,204.4,72.1,259,5.5,81,24.4,69.4,125.8,1.1,1.4,14.9,2,3.8,1.3,2,2.4,Punjab,67.8
08-11-2019 00:00,21.6,11.8,42.4,2.6,79.5,263.7,182.1,400.2,8.1,2.7,171,152.7,204.4,72.1,259,5.5,81,24.4,69.4,125.8,1.1,1.4,14.9,2,3.8,1.3,2,2.4,Haryana,83.5
08-11-2019 00:00,21.6,11.8,42.4,2.6,79.5,263.7,182.1,400.2,8.1,2.7,171,152.7,204.4,72.1,259,5.5,81,24.4,69.4,125.8,1.1,1.4,14.9,2,3.8,1.3,2,2.4,Rajasthan,170.4
08-11-2019 00:00,21.6,11.8,42.4,2.6,79.5,263.7,182.1,400.2,8.1,2.7,171,152.7,204.4,72.1,259,5.5,81,24.4,69.4,125.8,1.1,1.4,14.9,2,3.8,1.3,2,2.4,Delhi,62.1
08-11-2019 00:00,21.6,11.8,42.4,2.6,79.5,263.7,182.1,400.2,8.1,2.7,171,152.7,204.4,72.1,259,5.5,81,24.4,69.4,125.8,1.1,1.4,14.9,2,3.8,1.3,2,2.4,UP,280.4
09-11-2019 00:00,32.9,27.3,36.2,3.3,72.1,308.7,209.1,402.5,12.2,17.7,173.2,160.5,168.5,67.9,286.3,6.5,74.8,23.9,73.3,109,1.2,2.1,23.6,2.3,5.9,1.8,2.2,4.3,Punjab,99
09-11-2019 00:00,32.9,27.3,36.2,3.3,72.1,308.7,209.1,402.5,12.2,17.7,173.2,160.5,168.5,67.9,286.3,6.5,74.8,23.9,73.3,109,1.2,2.1,23.6,2.3,5.9,1.8,2.2,4.3,Haryana,107.9
09-11-2019 00:00,32.9,27.3,36.2,3.3,72.1,308.7,209.1,402.5,12.2,17.7,173.2,160.5,168.5,67.9,286.3,6.5,74.8,23.9,73.3,109,1.2,2.1,23.6,2.3,5.9,1.8,2.2,4.3,Rajasthan,212.4
09-11-2019 00:00,32.9,27.3,36.2,3.3,72.1,308.7,209.1,402.5,12.2,17.7,173.2,160.5,168.5,67.9,286.3,6.5,74.8,23.9,73.3,109,1.2,2.1,23.6,2.3,5.9,1.8,2.2,4.3,Delhi,63.2
09-11-2019 00:00,32.9,27.3,36.2,3.3,72.1,308.7,209.1,402.5,12.2,17.7,173.2,160.5,168.5,67.9,286.3,6.5,74.8,23.9,73.3,109,1.2,2.1,23.6,2.3,5.9,1.8,2.2,4.3,UP,269
10-11-2019 00:00,33,26.8,38.1,3.2,71.7,314.2,214.7,408.4,12.5,18.1,176,174.7,173.2,69.7,293.5,7.6,71.3,23.6,78.4,115.2,1.3,2,23.8,2.4,5.9,1.7,2.1,3.6,Punjab,98
10-11-2019 00:00,33,26.8,38.1,3.2,71.7,314.2,214.7,408.4,12.5,18.1,176,174.7,173.2,69.7,293.5,7.6,71.3,23.6,78.4,115.2,1.3,2,23.8,2.4,5.9,1.7,2.1,3.6,Haryana,114.1
10-11-2019 00:00,33,26.8,38.1,3.2,71.7,314.2,214.7,408.4,12.5,18.1,176,174.7,173.2,69.7,293.5,7.6,71.3,23.6,78.4,115.2,1.3,2,23.8,2.4,5.9,1.7,2.1,3.6,Rajasthan,214.4
10-11-2019 00:00,33,26.8,38.1,3.2,71.7,314.2,214.7,408.4,12.5,18.1,176,174.7,173.2,69.7,293.5,7.6,71.3,23.6,78.4,115.2,1.3,2,23.8,2.4,5.9,1.7,2.1,3.6,Delhi,59.9
10-11-2019 00:00,33,26.8,38.1,3.2,71.7,314.2,214.7,408.4,12.5,18.1,176,174.7,173.2,69.7,293.5,7.6,71.3,23.6,78.4,115.2,1.3,2,23.8,2.4,5.9,1.7,2.1,3.6,UP,267.4
11-11-2019 00:00,33.7,27.9,39.3,3.5,70.8,314.5,218.5,414.3,12.4,18.1,173.3,176.6,177.3,70.8,295.1,7.6,69.1,23.9,70.4,115.8,1.5,2.2,23.7,2.4,6,1.8,2.1,4,Punjab,102.6
11-11-2019 00:00,33.7,27.9,39.3,3.5,70.8,314.5,218.5,414.3,12.4,18.1,173.3,176.6,177.3,70.8,295.1,7.6,69.1,23.9,70.4,115.8,1.5,2.2,23.7,2.4,6,1.8,2.1,4,Haryana,113.3
11-11-2019 00:00,33.7,27.9,39.3,3.5,70.8,314.5,218.5,414.3,12.4,18.1,173.3,176.6,177.3,70.8,295.1,7.6,69.1,23.9,70.4,115.8,1.5,2.2,23.7,2.4,6,1.8,2.1,4,Rajasthan,215.3
11-11-2019 00:00,33.7,27.9,39.3,3.5,70.8,314.5,218.5,414.3,12.4,18.1,173.3,176.6,177.3,70.8,295.1,7.6,69.1,23.9,70.4,115.8,1.5,2.2,23.7,2.4,6,1.8,2.1,4,Delhi,62
11-11-2019 00:00,33.7,27.9,39.3,3.5,70.8,314.5,218.5,414.3,12.4,18.1,173.3,176.6,177.3,70.8,295.1,7.6,69.1,23.9,70.4,115.8,1.5,2.2,23.7,2.4,6,1.8,2.1,4,UP,268.7
